,country,item,year,production,area,yield,category,continent
427,Albania,Spinach,2019,23702.0,1559.0,15203.0,Vegetables,Europe
428,Albania,Spinach,2020,26257.0,1683.0,15601.0,Vegetables,Europe
429,Albania,Spinach,2021,25532.0,1608.0,15874.0,Vegetables,Europe
430,Albania,Spinach,2022,29640.0,1782.0,16634.0,Vegetables,Europe
431,Albania,Spinach,2023,26192.0,1704.0,15375.0,Vegetables,Europe
438,Albania,Sugar beet,2020,26964.0,837.0,32215.0,Vegetables,Europe
439,Albania,Sugar beet,2021,24422.0,757.0,32283.0,Vegetables,Europe
440,Albania,Sugar beet,2022,21253.0,659.0,32250.0,Vegetables,Europe
441,Albania,Sugar beet,2023,20446.0,642.0,31847.0,Vegetables,Europe
442,Albania,Sunflower seed,2019,1013.0,439.0,2308.0,Seeds,Europe
443,Albania,Sunflower seed,2020,1259.0,542.0,2323.0,Seeds,Europe
444,Albania,Sunflower seed,2021,926.0,389.0,2379.0,Seeds,Europe
445,Albania,Sunflower seed,2022,789.0,333.0,2369.0,Seeds,Europe
446,Albania,Sunflower seed,2023,770.0,327.0,2355.0,Seeds,Europe
447,Albania,"Tangerines, mandarins, clementines",2019,31235.0,992.0,31487.0,Fruits,Europe
448,Albania,"Tangerines, mandarins, clementines",2020,32159.0,1024.0,31405.0,Fruits,Europe
449,Albania,"Tangerines, mandarins, clementines",2021,32836.0,1028.0,31954.0,Fruits,Europe
450,Albania,"Tangerines, mandarins, clementines",2022,35161.0,1066.0,32984.0,Fruits,Europe
451,Albania,"Tangerines, mandarins, clementines",2023,36043.0,1099.0,32808.0,Fruits,Europe
457,Albania,Unmanufactured tobacco,2019,1403.0,811.0,1730.0,Cash crops,Europe
458,Albania,Unmanufactured tobacco,2020,1438.0,757.0,1900.0,Cash crops,Europe
459,Albania,Unmanufactured tobacco,2021,1620.0,829.0,1955.0,Cash crops,Europe
460,Albania,Unmanufactured tobacco,2022,1792.0,833.0,2153.0,Cash crops,Europe
461,Albania,Unmanufactured tobacco,2023,1715.0,887.0,1934.0,Cash crops,Europe
462,Albania,Vetches,2019,1891.0,6384.0,296.0,Pulses,Europe
463,Albania,Vetches,2020,1859.0,6420.0,290.0,Pulses,Europe
464,Albania,Vetches,2021,1884.0,6504.0,290.0,Pulses,Europe
465,Albania,Vetches,2022,1878.0,6612.0,284.0,Pulses,Europe
466,Albania,Vetches,2023,1874.0,6512.0,288.0,Pulses,Europe
489,Algeria,Apricots,2021,189724.0,27185.0,6979.0,Fruits,Africa
492,Algeria,Artichokes,2019,119636.0,5792.0,20655.0,Vegetables,Africa
493,Algeria,Artichokes,2020,126762.0,5830.0,21743.0,Vegetables,Africa
494,Algeria,Artichokes,2021,120932.0,5656.0,21383.0,Vegetables,Africa
495,Algeria,Artichokes,2022,124353.0,5543.0,22435.0,Vegetables,Africa
496,Algeria,Artichokes,2023,139912.0,6019.0,23246.0,Vegetables,Africa
497,Algeria,Bananas,2019,243.0,10.0,24728.0,Fruits,Africa
498,Algeria,Bananas,2020,235.0,10.0,24620.0,Fruits,Africa
499,Algeria,Bananas,2021,233.0,9.0,24597.0,Fruits,Africa
500,Algeria,Bananas,2022,237.0,10.0,24649.0,Fruits,Africa
501,Algeria,Bananas,2023,235.0,10.0,24622.0,Fruits,Africa
507,Algeria,"Beans, dry",2019,1789.0,1912.0,936.0,Pulses,Africa
508,Algeria,"Beans, dry",2020,2048.0,1981.0,1034.0,Pulses,Africa
509,Algeria,"Beans, dry",2021,3613.0,3817.0,947.0,Pulses,Africa
510,Algeria,"Beans, dry",2022,2745.0,2916.0,941.0,Pulses,Africa
511,Algeria,"Beans, dry",2023,2500.0,2629.0,951.0,Pulses,Africa
522,Algeria,Cabbages,2019,116426.0,4317.0,26969.0,Vegetables,Africa
523,Algeria,Cabbages,2020,124204.0,4104.0,30266.0,Vegetables,Africa
524,Algeria,Cabbages,2021,158045.0,4904.0,32225.0,Vegetables,Africa
525,Algeria,Cabbages,2022,155682.0,4812.0,32350.0,Vegetables,Africa
526,Algeria,Cabbages,2023,148599.0,4570.0,32513.0,Vegetables,Africa
527,Algeria,Carrots and turnips,2019,419534.0,17469.0,24016.0,Vegetables,Africa
528,Algeria,Carrots and turnips,2020,447595.0,17414.0,25703.0,Vegetables,Africa
529,Algeria,Carrots and turnips,2021,414322.0,16956.0,24436.0,Vegetables,Africa
530,Algeria,Carrots and turnips,2022,422240.0,16345.0,25833.0,Vegetables,Africa
531,Algeria,Carrots and turnips,2023,436621.0,16109.0,27105.0,Vegetables,Africa
532,Algeria,Cauliflowers and broccoli,2019,205439.0,8629.0,23808.0,Vegetables,Africa
533,Algeria,Cauliflowers and broccoli,2020,242990.0,8891.0,27330.0,Vegetables,Africa
534,Algeria,Cauliflowers and broccoli,2021,238712.0,9425.0,25329.0,Vegetables,Africa
535,Algeria,Cauliflowers and broccoli,2022,241933.0,8990.0,26910.0,Vegetables,Africa
536,Algeria,Cauliflowers and broccoli,2023,268700.0,9594.0,28006.0,Vegetables,Africa
537,Algeria,Cherries,2019,11237.0,3432.0,3274.0,Fruits,Africa
538,Algeria,Cherries,2020,11207.0,3555.0,3152.0,Fruits,Africa
539,Algeria,Cherries,2021,11178.0,3788.0,2951.0,Fruits,Africa
540,Algeria,Cherries,2022,11160.0,3803.0,2935.0,Fruits,Africa
541,Algeria,Cherries,2023,11585.0,3875.0,2990.0,Fruits,Africa
547,Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,15111.0,4154.0,3638.0,Spices,Africa
548,Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,15194.0,4140.0,3670.0,Spices,Africa
549,Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,15280.0,4146.0,3685.0,Spices,Africa
550,Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,15348.0,4147.0,3701.0,Spices,Africa
551,Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,15405.0,4144.0,3717.0,Spices,Africa
554,Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,351832.0,11190.0,31442.0,Spices,Africa
555,Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,497431.0,15113.0,32913.0,Spices,Africa
567,Algeria,Eggplants (aubergines),2019,184145.0,6047.0,30452.0,Vegetables,Africa
568,Algeria,Eggplants (aubergines),2020,178417.0,6262.0,28492.0,Vegetables,Africa
569,Algeria,Eggplants (aubergines),2021,192893.0,6395.0,30164.0,Vegetables,Africa
570,Algeria,Eggplants (aubergines),2022,205106.0,6547.0,31330.0,Vegetables,Africa
571,Algeria,Eggplants (aubergines),2023,220055.0,6840.0,32170.0,Vegetables,Africa
582,Algeria,Green garlic,2019,223311.0,13408.0,16655.0,Vegetables,Africa
583,Algeria,Green garlic,2020,170930.0,11687.0,14625.0,Vegetables,Africa
584,Algeria,Green garlic,2021,195976.0,11374.0,17230.0,Vegetables,Africa
585,Algeria,Green garlic,2022,202004.0,11284.0,17902.0,Vegetables,Africa
586,Algeria,Green garlic,2023,212300.0,11347.0,18710.0,Vegetables,Africa
587,Algeria,"Groundnuts, excluding shelled",2019,12602.0,4886.0,2579.0,Nuts,Africa
588,Algeria,"Groundnuts, excluding shelled",2020,12355.0,4709.0,2624.0,Nuts,Africa
589,Algeria,"Groundnuts, excluding shelled",2021,15840.0,5741.0,2759.0,Nuts,Africa
590,Algeria,"Groundnuts, excluding shelled",2022,17914.0,6221.0,2880.0,Nuts,Africa
591,Algeria,"Groundnuts, excluding shelled",2023,18253.0,5754.0,3172.0,Nuts,Africa
592,Algeria,Lemons and limes,2019,87016.0,3994.0,21787.0,Fruits,Africa
593,Algeria,Lemons and limes,2020,85303.0,3991.0,21374.0,Fruits,Africa
594,Algeria,Lemons and limes,2021,84018.0,4053.0,20732.0,Fruits,Africa
595,Algeria,Lemons and limes,2022,85875.0,4008.0,21428.0,Fruits,Africa
596,Algeria,Lemons and limes,2023,89860.0,4034.0,22277.0,Fruits,Africa
598,Algeria,Lentils,2020,12112.0,14705.0,824.0,Pulses,Africa
599,Algeria,Lentils,2021,7998.0,9098.0,879.0,Pulses,Africa
600,Algeria,Lentils,2022,5709.0,5896.0,968.0,Pulses,Africa
601,Algeria,Lentils,2023,16703.0,16612.0,1006.0,Pulses,Africa
602,Algeria,Locust beans (carobs),2019,3526.0,732.0,4817.0,Fruits,Africa
603,Algeria,Locust beans (carobs),2020,3280.0,729.0,4499.0,Fruits,Africa
604,Algeria,Locust beans (carobs),2021,3219.0,688.0,4679.0,Fruits,Africa
605,Algeria,Locust beans (carobs),2022,3387.0,703.0,4821.0,Fruits,Africa
606,Algeria,Locust beans (carobs),2023,3424.0,693.0,4941.0,Fruits,Africa
607,Algeria,Maize,2019,6368.0,1533.0,4154.0,Cereals,Africa
608,Algeria,Maize,2020,3221.0,530.0,6074.0,Cereals,Africa
609,Algeria,Maize,2021,18491.0,3606.0,5128.0,Cereals,Africa
610,Algeria,Maize,2022,11000.0,2000.0,5500.0,Cereals,Africa
611,Algeria,Maize,2023,12000.0,2000.0,6000.0,Cereals,Africa
627,Algeria,Onions,2019,349.0,33.0,10644.0,Vegetables,Africa
628,Algeria,Onions,2020,353.0,32.0,10923.0,Vegetables,Africa
629,Algeria,Onions,2021,354.0,33.0,10892.0,Vegetables,Africa
630,Algeria,Onions,2022,352.0,33.0,10819.0,Vegetables,Africa
631,Algeria,Onions,2023,353.0,32.0,10878.0,Vegetables,Africa
637,Algeria,"Other beans, green",2019,95022.0,12706.0,7478.0,Vegetables,Africa
638,Algeria,"Other beans, green",2020,100308.0,12822.0,7823.0,Vegetables,Africa
639,Algeria,"Other beans, green",2021,87948.0,12539.0,7014.0,Vegetables,Africa
640,Algeria,"Other beans, green",2022,90270.0,12820.0,7042.0,Vegetables,Africa
641,Algeria,"Other beans, green",2023,103995.0,13135.0,7917.0,Vegetables,Africa
642,Algeria,"Other citrus fruit, n.e.c.",2019,618.0,472.0,1309.0,Fruits,Africa
643,Algeria,"Other citrus fruit, n.e.c.",2020,615.0,467.0,1317.0,Fruits,Africa
644,Algeria,"Other citrus fruit, n.e.c.",2021,621.0,468.0,1327.0,Fruits,Africa
645,Algeria,"Other citrus fruit, n.e.c.",2022,618.0,467.0,1322.0,Fruits,Africa
646,Algeria,"Other citrus fruit, n.e.c.",2023,618.0,467.0,1324.0,Fruits,Africa
647,Algeria,"Other fruits, n.e.c.",2019,115414.0,11516.0,10022.0,Fruits,Africa
648,Algeria,"Other fruits, n.e.c.",2020,133801.0,12969.0,10317.0,Fruits,Africa
649,Algeria,"Other fruits, n.e.c.",2021,125248.0,13461.0,9304.0,Fruits,Africa
650,Algeria,"Other fruits, n.e.c.",2022,117832.0,13896.0,8480.0,Fruits,Africa
651,Algeria,"Other fruits, n.e.c.",2023,133459.0,16172.0,8252.0,Fruits,Africa
652,Algeria,Other pulses n.e.c.,2019,148.0,180.0,822.0,Pulses,Africa
653,Algeria,Other pulses n.e.c.,2020,115.0,115.0,1000.0,Pulses,Africa
654,Algeria,Other pulses n.e.c.,2021,115.0,115.0,1000.0,Pulses,Africa
655,Algeria,Other pulses n.e.c.,2022,126.0,134.0,941.0,Pulses,Africa
656,Algeria,Other pulses n.e.c.,2023,126.0,134.0,941.0,Pulses,Africa
657,Algeria,Other stone fruits,2019,29620.0,2252.0,13153.0,Fruits,Africa
658,Algeria,Other stone fruits,2020,26534.0,2125.0,12487.0,Fruits,Africa
659,Algeria,Other stone fruits,2021,28736.0,2115.0,13589.0,Fruits,Africa
660,Algeria,Other stone fruits,2022,29714.0,2159.0,13760.0,Fruits,Africa
661,Algeria,Other stone fruits,2023,30323.0,2195.0,13814.0,Fruits,Africa
667,Algeria,Peaches and nectarines,2019,201755.0,16675.0,12099.0,Fruits,Africa
668,Algeria,Peaches and nectarines,2020,186444.0,16765.0,11121.0,Fruits,Africa
669,Algeria,Peaches and nectarines,2021,186072.0,16223.0,11470.0,Fruits,Africa
670,Algeria,Peaches and nectarines,2022,190642.0,16565.0,11509.0,Fruits,Africa
671,Algeria,Peaches and nectarines,2023,199188.0,16936.0,11761.0,Fruits,Africa
672,Algeria,Pears,2019,223467.0,20240.0,11041.0,Fruits,Africa
673,Algeria,Pears,2020,154860.0,19979.0,7751.0,Fruits,Africa
674,Algeria,Pears,2021,149780.0,18704.0,8008.0,Fruits,Africa
675,Algeria,Pears,2022,170990.0,20317.0,8416.0,Fruits,Africa
676,Algeria,Pears,2023,170055.0,19281.0,8820.0,Fruits,Africa
677,Algeria,"Peas, dry",2019,12125.0,9952.0,1218.0,Pulses,Africa
678,Algeria,"Peas, dry",2020,11027.0,9535.0,1156.0,Pulses,Africa
679,Algeria,"Peas, dry",2021,8269.0,9785.0,845.0,Pulses,Africa
680,Algeria,"Peas, dry",2022,9734.0,9635.0,1010.0,Pulses,Africa
681,Algeria,"Peas, dry",2023,11402.0,10258.0,1112.0,Pulses,Africa
687,Algeria,Plums and sloes,2019,113085.0,12795.0,8838.0,Fruits,Africa
688,Algeria,Plums and sloes,2020,98908.0,12689.0,7795.0,Fruits,Africa
689,Algeria,Plums and sloes,2021,97056.0,11685.0,8306.0,Fruits,Africa
690,Algeria,Plums and sloes,2022,98808.0,11869.0,8325.0,Fruits,Africa
691,Algeria,Plums and sloes,2023,98278.0,11495.0,8550.0,Fruits,Africa
692,Algeria,Pomelos and grapefruits,2019,1691.0,73.0,23164.0,Fruits,Africa
693,Algeria,Pomelos and grapefruits,2020,1722.0,73.0,23589.0,Fruits,Africa
694,Algeria,Pomelos and grapefruits,2021,1814.0,74.0,24514.0,Fruits,Africa
695,Algeria,Pomelos and grapefruits,2022,1776.0,71.0,25171.0,Fruits,Africa
696,Algeria,Pomelos and grapefruits,2023,1709.0,66.0,25720.0,Fruits,Africa
702,Algeria,"Pumpkins, squash and gourds",2019,420135.0,14377.0,29223.0,Fruits,Africa
703,Algeria,"Pumpkins, squash and gourds",2020,435326.0,15558.0,27981.0,Fruits,Africa
704,Algeria,"Pumpkins, squash and gourds",2021,404851.0,15307.0,26449.0,Fruits,Africa
705,Algeria,"Pumpkins, squash and gourds",2022,398854.0,15413.0,25878.0,Fruits,Africa
706,Algeria,"Pumpkins, squash and gourds",2023,455141.0,15663.0,29058.0,Fruits,Africa
707,Algeria,Quinces,2019,12746.0,1617.0,7882.0,Fruits,Africa
708,Algeria,Quinces,2020,11748.0,1615.0,7274.0,Fruits,Africa
709,Algeria,Quinces,2021,8538.0,1203.0,7097.0,Fruits,Africa
710,Algeria,Quinces,2022,8853.0,1269.0,6974.0,Fruits,Africa
711,Algeria,Quinces,2023,11099.0,1526.0,7274.0,Fruits,Africa
712,Algeria,Rape or colza seed,2019,23289.0,11979.0,1944.0,Seeds,Africa
713,Algeria,Rape or colza seed,2020,23133.0,11901.0,1944.0,Seeds,Africa
714,Algeria,Rape or colza seed,2021,23044.0,11855.0,1944.0,Seeds,Africa
715,Algeria,Rape or colza seed,2022,23155.0,11912.0,1944.0,Seeds,Africa
716,Algeria,Rape or colza seed,2023,23111.0,11889.0,1944.0,Seeds,Africa
717,Algeria,Rice,2019,308.0,172.0,1789.0,Cereals,Africa
718,Algeria,Rice,2020,308.0,172.0,1791.0,Cereals,Africa
719,Algeria,Rice,2021,306.0,171.0,1790.0,Cereals,Africa
720,Algeria,Rice,2022,307.0,172.0,1790.0,Cereals,Africa
721,Algeria,Rice,2023,307.0,172.0,1790.0,Cereals,Africa
722,Algeria,"Seed cotton, unginned",2019,80.0,260.0,306.0,Cash crops,Africa
723,Algeria,"Seed cotton, unginned",2020,79.0,260.0,303.0,Cash crops,Africa
724,Algeria,"Seed cotton, unginned",2021,80.0,260.0,308.0,Cash crops,Africa
725,Algeria,"Seed cotton, unginned",2022,81.0,260.0,310.0,Cash crops,Africa
726,Algeria,"Seed cotton, unginned",2023,81.0,260.0,313.0,Cash crops,Africa
727,Algeria,Sorghum,2019,927.0,132.0,7023.0,Cereals,Africa
728,Algeria,Sorghum,2020,256.0,68.0,3765.0,Cereals,Africa
729,Algeria,Sorghum,2021,386.0,105.0,3676.0,Cereals,Africa
730,Algeria,Sorghum,2022,951.0,120.0,7922.0,Cereals,Africa
731,Algeria,Sorghum,2023,940.0,195.0,4821.0,Cereals,Africa
732,Algeria,Sunflower seed,2019,90.0,199.0,453.0,Seeds,Africa
733,Algeria,Sunflower seed,2020,88.0,202.0,436.0,Seeds,Africa
734,Algeria,Sunflower seed,2021,88.0,198.0,446.0,Seeds,Africa
735,Algeria,Sunflower seed,2022,89.0,200.0,445.0,Seeds,Africa
736,Algeria,Sunflower seed,2023,88.0,200.0,442.0,Seeds,Africa
737,Algeria,"Tangerines, mandarins, clementines",2019,295250.0,13597.0,21714.0,Fruits,Africa
738,Algeria,"Tangerines, mandarins, clementines",2020,302476.0,14223.0,21267.0,Fruits,Africa
739,Algeria,"Tangerines, mandarins, clementines",2021,290424.0,14808.0,19613.0,Fruits,Africa
740,Algeria,"Tangerines, mandarins, clementines",2022,297569.0,14258.0,20871.0,Fruits,Africa
741,Algeria,"Tangerines, mandarins, clementines",2023,317301.0,14218.0,22317.0,Fruits,Africa
747,Algeria,Triticale,2019,62.0,30.0,2067.0,Cereals,Africa
748,Algeria,Triticale,2020,269.0,261.0,1031.0,Cereals,Africa
749,Algeria,Triticale,2021,615.0,379.0,1623.0,Cereals,Africa
750,Algeria,Triticale,2022,540.0,326.0,1657.0,Cereals,Africa
751,Algeria,Triticale,2023,305.0,173.0,1764.0,Cereals,Africa
752,Algeria,Unmanufactured tobacco,2019,15164.0,4790.0,3166.0,Cash crops,Africa
753,Algeria,Unmanufactured tobacco,2020,11496.0,5278.0,2178.0,Cash crops,Africa
754,Algeria,Unmanufactured tobacco,2021,9427.0,4415.0,2135.0,Cash crops,Africa
755,Algeria,Unmanufactured tobacco,2022,10084.0,4377.0,2304.0,Cash crops,Africa
756,Algeria,Unmanufactured tobacco,2023,11263.0,4534.0,2484.0,Cash crops,Africa
757,Algeria,Vetches,2019,78.0,155.0,502.0,Pulses,Africa
758,Algeria,Vetches,2020,78.0,155.0,502.0,Pulses,Africa
759,Algeria,Vetches,2021,75.0,150.0,500.0,Pulses,Africa
760,Algeria,Vetches,2022,77.0,153.0,501.0,Pulses,Africa
761,Algeria,Vetches,2023,77.0,153.0,501.0,Pulses,Africa
772,Angola,Avocados,2019,51910.0,4400.0,11798.0,Fruits,Africa
773,Angola,Avocados,2020,52488.0,4449.0,11798.0,Fruits,Africa
774,Angola,Avocados,2021,53271.0,4476.0,11900.0,Fruits,Africa
775,Angola,Avocados,2022,55119.0,4618.0,11937.0,Fruits,Africa
776,Angola,Avocados,2023,58231.0,4887.0,11916.0,Fruits,Africa
787,Angola,Cabbages,2019,293698.0,10000.0,29370.0,Vegetables,Africa
788,Angola,Cabbages,2020,304255.0,10337.0,29432.0,Vegetables,Africa
789,Angola,Cabbages,2021,264811.0,8995.0,29439.0,Vegetables,Africa
790,Angola,Cabbages,2022,274232.0,9314.0,29444.0,Vegetables,Africa
791,Angola,Cabbages,2023,284733.0,9670.0,29444.0,Vegetables,Africa
792,Angola,Carrots and turnips,2019,138581.0,7500.0,18478.0,Vegetables,Africa
793,Angola,Carrots and turnips,2020,144240.0,7811.0,18466.0,Vegetables,Africa
794,Angola,Carrots and turnips,2021,149221.0,8103.0,18415.0,Vegetables,Africa
795,Angola,Carrots and turnips,2022,154188.0,8367.0,18428.0,Vegetables,Africa
796,Angola,Carrots and turnips,2023,159173.0,8632.0,18439.0,Vegetables,Africa
797,Angola,"Cashew nuts, in shell",2019,2190.0,2744.0,798.0,Nuts,Africa
798,Angola,"Cashew nuts, in shell",2020,2144.0,2751.0,779.0,Nuts,Africa
799,Angola,"Cashew nuts, in shell",2021,2159.0,2702.0,799.0,Nuts,Africa
800,Angola,"Cashew nuts, in shell",2022,2164.0,2685.0,806.0,Nuts,Africa
801,Angola,"Cashew nuts, in shell",2023,2156.0,2668.0,808.0,Nuts,Africa
807,Angola,Castor oil seeds,2019,4138.0,16123.0,257.0,Nuts,Africa
808,Angola,Castor oil seeds,2020,4179.0,16301.0,256.0,Nuts,Africa
809,Angola,Castor oil seeds,2021,4181.0,16350.0,256.0,Nuts,Africa
810,Angola,Castor oil seeds,2022,4196.0,16421.0,256.0,Nuts,Africa
811,Angola,Castor oil seeds,2023,4213.0,16496.0,255.0,Nuts,Africa
812,Angola,Cocoa beans,2019,464.0,2834.0,164.0,Seeds,Africa
813,Angola,Cocoa beans,2020,456.0,2833.0,161.0,Seeds,Africa
814,Angola,Cocoa beans,2021,459.0,2835.0,162.0,Seeds,Africa
815,Angola,Cocoa beans,2022,460.0,2835.0,162.0,Seeds,Africa
816,Angola,Cocoa beans,2023,458.0,2834.0,162.0,Seeds,Africa
822,Angola,Green garlic,2019,11006.0,850.0,12948.0,Vegetables,Africa
823,Angola,Green garlic,2020,11136.0,850.0,13101.0,Vegetables,Africa
824,Angola,Green garlic,2021,11187.0,844.0,13262.0,Vegetables,Africa
825,Angola,Green garlic,2022,13075.0,970.0,13477.0,Vegetables,Africa
826,Angola,Green garlic,2023,12484.0,917.0,13609.0,Vegetables,Africa
832,Angola,"Kenaf, and other textile bast fibres, raw or retted",2019,827.0,1208.0,684.0,Fibre crops,Africa
833,Angola,"Kenaf, and other textile bast fibres, raw or retted",2020,826.0,1207.0,684.0,Fibre crops,Africa
834,Angola,"Kenaf, and other textile bast fibres, raw or retted",2021,825.0,1209.0,682.0,Fibre crops,Africa
835,Angola,"Kenaf, and other textile bast fibres, raw or retted",2022,824.0,1215.0,678.0,Fibre crops,Africa
836,Angola,"Kenaf, and other textile bast fibres, raw or retted",2023,824.0,1221.0,674.0,Fibre crops,Africa
842,Angola,"Mangoes, guavas and mangosteens",2019,236690.0,21000.0,11271.0,Fruits,Africa
843,Angola,"Mangoes, guavas and mangosteens",2020,248036.0,22054.0,11247.0,Fruits,Africa
844,Angola,"Mangoes, guavas and mangosteens",2021,261244.0,23272.0,11226.0,Fruits,Africa
845,Angola,"Mangoes, guavas and mangosteens",2022,266890.0,23743.0,11241.0,Fruits,Africa
846,Angola,"Mangoes, guavas and mangosteens",2023,288559.0,25717.0,11221.0,Fruits,Africa
852,Angola,Oil palm fruit,2019,280391.0,23123.0,12126.0,Fruits,Africa
853,Angola,Oil palm fruit,2020,281497.0,23200.0,12133.0,Fruits,Africa
854,Angola,Oil palm fruit,2021,280736.0,23201.0,12100.0,Fruits,Africa
855,Angola,Oil palm fruit,2022,281002.0,23221.0,12101.0,Fruits,Africa
856,Angola,Oil palm fruit,2023,281267.0,23242.0,12102.0,Fruits,Africa
867,Angola,"Other fruits, n.e.c.",2019,39529.0,8498.0,4652.0,Fruits,Africa
868,Angola,"Other fruits, n.e.c.",2020,39868.0,8524.0,4677.0,Fruits,Africa
869,Angola,"Other fruits, n.e.c.",2021,40137.0,8512.0,4715.0,Fruits,Africa
870,Angola,"Other fruits, n.e.c.",2022,40465.0,8543.0,4736.0,Fruits,Africa
871,Angola,"Other fruits, n.e.c.",2023,40157.0,8574.0,4683.0,Fruits,Africa
887,Angola,Rice,2019,10102.0,8467.0,1193.0,Cereals,Africa
888,Angola,Rice,2020,10567.0,8539.0,1238.0,Cereals,Africa
889,Angola,Rice,2021,10514.0,8572.0,1227.0,Cereals,Africa
890,Angola,Rice,2022,10563.0,8572.0,1232.0,Cereals,Africa
892,Angola,"Seed cotton, unginned",2019,3400.0,2952.0,1152.0,Cash crops,Africa
893,Angola,"Seed cotton, unginned",2020,3400.0,4105.0,828.0,Cash crops,Africa
894,Angola,"Seed cotton, unginned",2021,3400.0,4803.0,708.0,Cash crops,Africa
895,Angola,"Seed cotton, unginned",2022,3400.0,5570.0,610.0,Cash crops,Africa
896,Angola,"Seed cotton, unginned",2023,3400.0,3255.0,1044.0,Cash crops,Africa
897,Angola,Sesame seed,2019,3186.0,12210.0,261.0,Seeds,Africa
898,Angola,Sesame seed,2020,3243.0,12456.0,260.0,Seeds,Africa
899,Angola,Sesame seed,2021,3222.0,12410.0,260.0,Seeds,Africa
900,Angola,Sesame seed,2022,3235.0,12475.0,259.0,Seeds,Africa
901,Angola,Sesame seed,2023,3248.0,12539.0,259.0,Seeds,Africa
902,Angola,"Sisal, raw",2019,568.0,530.0,1072.0,Fibre crops,Africa
903,Angola,"Sisal, raw",2020,546.0,514.0,1062.0,Fibre crops,Africa
